# dom1_core dom2_core
26.825633 27.654695
26.074199 27.926504
27.354471 27.960034
26.999965 27.783177
26.599601 28.368652
26.984402 27.881987
26.818709 27.480838
27.794560 27.787419
28.446735 27.598402
28.204774 27.091385
27.662252 27.138190
28.152544 27.196625
27.679349 27.430131
27.909751 27.216115
28.704796 28.212655
28.590753 27.081165
27.897250 27.796382
29.293253 27.483172
29.007930 27.845963
28.545372 27.382662
27.505178 27.165938
27.547644 26.636986
26.151211 27.539782
25.560386 27.864599
26.669896 27.288984
27.592857 27.516721
27.275839 26.562978
28.138928 26.492742
28.187343 26.234015
28.186941 26.329027
26.849084 26.179392
26.823900 26.486244
26.965053 26.872814
26.645967 26.844656
27.083886 25.800532
27.103695 26.335054
27.053354 26.245358
26.537571 26.697095
26.412862 26.547848
27.813096 25.557981
27.555071 25.541091
27.879245 26.422704
27.437937 26.276500
26.316798 26.404041
26.651967 26.459702
26.912718 26.022038
26.449984 26.294825
27.044884 26.108535
26.690495 26.216387
27.266612 26.038216
27.287516 26.036316
27.116172 26.761519
27.199994 26.106268
27.449089 25.737476
26.715764 26.391235
26.647582 27.506438
26.632544 26.985325
26.948861 27.036738
26.787081 26.442946
27.298444 26.325499
26.956343 26.314016
27.502211 26.121688
26.410215 26.622932
25.922161 27.446016
26.744815 27.704336
26.929859 26.962535
27.178593 27.103515
27.743748 27.527944
27.445056 27.193213
28.111092 26.982660
28.154225 27.033672
26.830917 27.657906
26.657417 27.419635
26.358895 26.956269
27.622237 26.802408
27.124873 27.304362
26.445923 27.244110
26.397350 26.475850
26.520940 26.526451
26.098384 26.817874
25.851306 26.755025
26.365885 26.733380
26.914037 26.521629
26.609698 26.261455
27.147073 26.606262
26.543914 26.695682
25.882358 26.959131
26.373776 26.944591
25.953586 27.109423
26.593269 27.158053
26.405786 27.441941
26.123142 27.181992
26.987371 26.785568
26.259838 27.558130
26.565297 27.341623
26.315714 26.952867
26.001346 26.856362
26.318709 27.010756
26.603397 26.989077
26.036504 27.438246
26.077254 27.224184
27.075026 27.682963
26.978089 27.386875
27.765501 27.708106
27.891655 27.750501
28.343986 27.373443
28.407966 27.690688
28.478591 27.597965
28.278378 27.367976
27.076352 27.095946
27.105955 27.833493
26.322153 27.620429
27.075845 27.594702
26.884572 27.806421
28.251754 27.859072
28.412135 27.541159
28.356872 27.287075
28.550913 27.470936
28.444421 27.987254
27.411334 27.449714
26.685713 27.225663
26.157127 27.619744
26.876462 27.852493
27.482980 27.210729
27.628878 27.746565
27.924858 28.119165
27.577816 27.964624
27.426190 28.032652
26.154709 28.245122
26.092567 27.765503
25.948587 27.650765
26.156668 27.905399
27.181614 27.377038
27.110007 27.201983
27.053893 27.611126
26.778920 27.858210
28.223785 28.491016
27.587262 29.369253
26.819256 28.645722
26.568747 28.017498
26.827597 27.617466
27.667028 27.969951
27.946343 27.700304
28.192640 27.060799
28.488933 27.589720
28.210774 27.371106
28.236245 27.616214
27.800534 27.309592
27.967543 27.105287
27.811613 27.155885
27.662326 27.893060
27.733702 26.973538
27.886463 27.309446
26.980026 27.165354
26.373328 27.467973
26.673382 27.976593
26.833600 26.934805
27.969659 26.816627
27.024233 27.138859
27.108011 26.820440
26.751204 26.843642
26.037738 26.667917
27.418145 27.271725
27.243281 27.840105
27.682304 27.694116
27.358091 27.705407
27.232825 27.096076
26.744761 26.625291
26.861112 27.073680
27.912136 27.127167
27.613607 27.512697
27.137439 27.678607
28.130409 27.539907
28.007985 27.661237
27.389662 27.468650
27.754002 27.095996
26.655609 27.440460
27.163775 27.392157
26.765818 26.727246
28.297727 26.448556
27.875905 27.093003
27.651136 27.265954
27.923454 26.866945
28.098793 27.145063
27.060535 27.721221
26.598762 27.398797
27.351123 27.582465
26.843817 26.933357
26.615621 25.766098
26.435045 26.809605
25.666658 26.789863
26.541965 26.883759
27.516064 27.248783
26.672155 27.256690
26.739769 27.100863
25.591192 26.903789
25.811514 26.929191
26.170311 27.490801
26.419047 26.688835
26.295016 27.139008
25.938764 27.625945
25.836179 27.067261
26.732254 27.382430
27.092405 27.718384
26.759255 28.316551
27.102700 27.949522
27.524281 28.307201
28.533534 28.241040
28.014391 27.900413
27.676932 28.193028
27.327717 28.502297
27.836225 27.836936
27.492383 27.882634
28.157986 26.659481
27.100408 26.661917
26.845898 27.281586
27.150984 27.639847
27.242832 26.996035
27.338383 26.737418
27.212158 26.515530
28.451590 26.335455
27.243548 26.244118
26.815570 25.565383
26.475345 25.986288
26.157786 26.075268
26.815605 25.876416
26.832040 25.734949
26.928592 25.701384
25.823829 25.593810
26.849321 25.822227
27.091620 25.818744
27.364397 26.067218
27.474837 26.078861
26.995509 25.946415
27.438210 25.958248
27.211035 26.297825
26.312677 25.856289
26.251347 26.045561
27.984631 25.586506
28.173354 25.384031
28.090532 26.511029
29.208223 27.136841
28.085789 26.773020
27.141498 27.098309
28.187323 26.708120
27.739303 26.536670
28.389514 26.578019
26.914969 26.870884
28.006795 27.183235
27.962509 27.492726
28.155486 26.232296
28.458115 26.555559
27.777515 27.237745
27.627195 26.859892
27.164834 26.736725
26.769055 27.518446
26.214920 26.845041
26.788033 27.288281
27.971305 27.196622
27.797751 26.783333
27.692904 26.567562
27.799459 26.224938
27.484561 26.519509
27.434188 26.214987
27.888709 26.523297
28.317956 26.968016
27.994605 27.026492
28.025935 27.482496
29.128009 28.054448
29.156938 27.522322
28.682252 27.828959
28.120395 27.557250
28.936041 27.631256
28.597608 27.953036
28.688143 27.423898
28.248965 27.251100
27.322589 27.199572
26.793245 27.822899
26.067221 27.066383
25.552134 27.640439
25.489395 27.428445
26.169337 27.011402
26.157491 27.479834
27.136182 27.661130
26.887515 27.911005
27.332038 28.227426
27.795248 27.085362
26.953227 27.766010
27.190380 27.268635
26.320420 27.768540
27.368193 27.041162
27.756863 27.346807
26.665199 27.498076
27.809828 27.215780
27.854199 27.481803
28.747060 27.364167
28.150205 27.744076
28.236974 28.057105
26.568769 27.491927
26.994734 27.584845
26.638315 27.772610
26.828502 27.486327
26.563533 27.789841
27.459115 27.262843
26.725043 27.299931
26.670803 27.249925
27.496264 26.793897
27.156704 27.339994
